author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
171,Sylvie,Cantin,practitioner,Université de Montréal,NA,NA,NA
1710,Jae,Jin,practitioner,Memorial University,NA,NA,NA
1711,Matthew,Keels,practitioner,Memorial University,NA,NA,NA
1712,Diane,Keeping,practitioner,Memorial University,NA,NA,NA
1713,Katie,Kehoe,practitioner,Memorial University,NA,NA,NA
1714,Heather,Kinsella,practitioner,Memorial University,NA,NA,NA
1715,Eden,Kinzel,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-2504-1063""",NA
1716,Tina,Lawlor,practitioner,Memorial University,NA,NA,NA
1717,Catherine,Lawton,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-3758-3281""",NA
1718,Ryan,Lewis,practitioner,Memorial University,NA,NA,NA
1719,Beth,Maddigan,practitioner,Memorial University,"""https://scholar.google.com/citations?hl=en&user=zZMNZHcAAAAJ""","""https://orcid.org/0000-0002-1329-6918""",NA
172,Julie,Cardinal,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0001-6876-3491""",NA
1720,Deanna,Matthews,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-4542-9292""",NA
1721,Louise,Mcgillis,practitioner,Memorial University,NA,"""https://orcid.org/0000-0002-1643-8678""",NA
1722,Meghan,Mckibbon,practitioner,Memorial University,NA,NA,NA
1723,David,Mercer,practitioner,Memorial University,NA,NA,NA
1724,Patrick,Miskell,practitioner,Memorial University,NA,NA,NA
1725,Pamela,Morgan,practitioner,Memorial University,NA,"""https://orcid.org/0000-0002-6370-9653""",NA
1726,Christa,Newhook,practitioner,Memorial University,NA,NA,NA
1727,Martin,Nolan,practitioner,Memorial University,NA,NA,NA
1728,Donna,Norman,practitioner,Memorial University,NA,NA,NA
1729,Paulette,Noseworthy,practitioner,Memorial University,NA,NA,NA
173,Nicole,Chamberland,practitioner,Université de Montréal,NA,NA,NA
1731,Anita,Park,practitioner,Memorial University,NA,NA,NA
1732,Stacey,Penney,practitioner,Memorial University,NA,NA,NA
1733,Carmelita,Power,practitioner,Memorial University,NA,NA,NA
1734,Sonia,Power,practitioner,Memorial University,NA,NA,NA
1735,Heather,Pretty,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-3800-1482""","https://openalex.org/A2210286219, https://openalex.org/A2210286219"
1736,Colleen,Quigley,practitioner,Memorial University,NA,NA,"https://openalex.org/A3137530106, https://openalex.org/A2099775730"
1737,Brian,Quinn,practitioner,Memorial University,NA,NA,NA
1738,Kathleen,Roberts,practitioner,Memorial University,NA,NA,NA
1739,Wendy,Rodgers,practitioner,Memorial University,NA,NA,NA
174,Michel,Champagne,practitioner,Université de Montréal,NA,NA,NA
1740,Kristen,Romme,practitioner,Memorial University,"""https://scholar.google.com/citations?hl=en&user=DkMoNuMAAAAJ""","""https://orcid.org/0000-0003-1859-1913""",NA
1741,Crystal,Rose,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-4102-1011""",NA
1742,Kathryn,Rose,practitioner,Memorial University,NA,NA,NA
1743,Bryan,Russell,practitioner,Memorial University,NA,NA,NA
1744,Suzanne,Sexty,practitioner,Memorial University,NA,NA,NA
1745,Lisa,Small,practitioner,Memorial University,NA,NA,NA
1746,Becky,Smith,practitioner,Memorial University,NA,NA,NA
1747,Karen,Stapleton,practitioner,Memorial University,NA,NA,NA
1748,Lesley,Squires,practitioner,Memorial University,NA,NA,NA
1749,Monika,Stephenson,practitioner,Memorial University,NA,NA,NA
175,Raymonde,Champagne,practitioner,Université de Montréal,NA,NA,NA
1750,Catherine,Stone,practitioner,Memorial University,NA,NA,NA
1751,Michelle,Swab,practitioner,Memorial University,"""https://scholar.google.com/citations?hl=en&user=kzY2tf4AAAAJ""","""https://orcid.org/0000-0001-6504-4299""",NA
1753,Sharon,Thompson,practitioner,Memorial University,NA,NA,NA
1754,Amanda,Tiller-Hackett,practitioner,Memorial University,NA,NA,NA
1755,Lisa-Ann,Tucker,practitioner,Memorial University,NA,NA,NA
1756,Patrick,Warner,practitioner,Memorial University,NA,"""https://orcid.org/0000-0003-0387-1314""",NA
1757,Carl,White,practitioner,Memorial University,NA,NA,NA
1758,Linda,White,practitioner,Memorial University,NA,NA,NA
1759,Louise,White,practitioner,Memorial University,NA,NA,"https://openalex.org/A2152610350, https://openalex.org/A2942627383, https://openalex.org/A2619736584, https://openalex.org/A2102595308, https://openalex.org/A3145441091, https://openalex.org/A2118486143, https://openalex.org/A2614410824"
176,Hortense,Chopart,practitioner,Université de Montréal,NA,NA,NA
1760,Kim,Whitfield,practitioner,Memorial University,NA,NA,NA
1761,Stephanie,Williams,practitioner,Memorial University,NA,NA,NA
1762,Alexandra,Williamson,practitioner,Memorial University,NA,NA,NA
1763,Alberta Auringer,Wood,practitioner,Memorial University,NA,NA,"https://openalex.org/A2578147139, https://openalex.org/A2491272423, https://openalex.org/A3111365616"
1764,Colleen,Woolgar,practitioner,Memorial University,NA,NA,NA
1765,Michel,Castagne,practitioner,Capilano University,"""https://scholar.google.ca/citations?user=NbhUdmkAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-5877-6651""",NA
1766,Krystyna,Nowak,practitioner,Capilano University,NA,NA,NA
1768,Kim,Minkus,practitioner,Capilano University,NA,NA,NA
1769,Mary,Sim,practitioner,Capilano University,NA,NA,NA
177,Laurence,Charest,practitioner,Université de Montréal,NA,NA,NA
1770,Sabrina,Wong,practitioner,Capilano University,NA,NA,NA
1771,Jocelyn,Hallman,practitioner,Capilano University,NA,NA,NA
1772,Ashley,Manhas,practitioner,Capilano University,NA,NA,NA
1773,Kate,Chandler,practitioner,Royal Roads University,NA,NA,NA
1774,Jadzia,Christensen,practitioner,Royal Roads University,NA,NA,NA
1775,Sarah,Cook,practitioner,Royal Roads University,NA,NA,NA
1776,Rosie,Croft,practitioner,Royal Roads University,"""https://scholar.google.com/citations?hl=en&user=o1tKWZYAAAAJ""","""https://orcid.org/0000-0003-2479-8670""",NA
1777,Caitlin,Keenan,practitioner,Royal Roads University,"""https://scholar.google.com/citations?hl=en&user=c3YcMSgAAAAJ""","""https://orcid.org/0000-0002-6085-5110""",NA
1778,Cassandra,Larose,practitioner,Royal Roads University,NA,NA,NA
1779,Norman,Macleod,practitioner,Royal Roads University,NA,NA,NA
178,Natalie,Clairoux,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=V3li1IQAAAAJ""","""https://orcid.org/0000-0002-6720-7415""",NA
1780,Rob,Mcleod,practitioner,Royal Roads University,NA,NA,NA
1781,Will,Meredith,practitioner,Royal Roads University,NA,NA,NA
1782,Jenny,Seeman,practitioner,Royal Roads University,NA,NA,NA
1783,Selina,Tang,practitioner,Royal Roads University,NA,NA,NA
1784,Katherine,Watmough,practitioner,Thompson River University,NA,NA,NA
1785,Franklin,Sayre,practitioner,Thompson River University,NA,NA,NA
1786,Jarred,Beesley,practitioner,Thompson River University,NA,NA,NA
1787,Joey,Da Costa,practitioner,Thompson River University,NA,NA,NA
1788,Laura,Davies,practitioner,Thompson River University,NA,NA,NA
1789,Brenda,Eshelby,practitioner,Thompson River University,NA,NA,NA
179,Monique,Clar,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=m0zzi2sAAAAJ""","""https://orcid.org/0000-0001-8898-4478""",NA
1790,Tania,Gottschalk,practitioner,Thompson River University,"""https://scholar.google.com/citations?user=a91GTDIAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-1052-4062""",NA
1791,Mary,Hemmings,practitioner,Thompson River University,"""https://scholar.google.com/citations?user=YDHNrrsAAAAJ&hl=en&oi=ao""",NA,NA
1792,Kathleen,Johnston,practitioner,Thompson River University,NA,NA,NA
1793,Cleire,Lauron,practitioner,Thompson River University,NA,NA,NA
1794,Erin,May,practitioner,Thompson River University,NA,NA,NA
1795,Aida,Mansoori,practitioner,Thompson River University,NA,NA,"https://openalex.org/A2775851466, https://openalex.org/A2775851466"
1796,Kimberly,Mcmillan,practitioner,Thompson River University,NA,NA,NA
1797,Ben,Mitchell,practitioner,Thompson River University,NA,NA,NA
1798,Shane,Neifer,practitioner,Thompson River University,NA,NA,NA
1799,Amy,Mclay Patterson,practitioner,Thompson River University,NA,"""https://orcid.org/0000-0002-0016-6356""",NA
18,Anne-Marie,Duchesneau,practitioner,Université Laval,NA,"""https://orcid.org/0000-0001-8073-5995""",NA
180,Benjamin,Constantineau,practitioner,Université de Montréal,NA,NA,NA
1800,Meg,Polier,practitioner,Thompson River University,NA,NA,NA
1801,Michael,Purcell,practitioner,Thompson River University,NA,NA,NA
1802,Elizabeth,Rennie,practitioner,Thompson River University,NA,NA,NA
1803,Natasha,Ruhwald,practitioner,Thompson River University,NA,NA,NA
1804,Alana,Schlotter,practitioner,Thompson River University,NA,NA,NA
1805,Brenda,Smith,practitioner,Thompson River University,NA,NA,NA
1806,Olivia,Strodl,practitioner,Thompson River University,NA,NA,NA
1807,Leah,Stubbings,practitioner,Thompson River University,NA,NA,NA
1808,Melissa,Svendsen,practitioner,Thompson River University,NA,NA,NA
1809,Michelle,Terriss,practitioner,Thompson River University,NA,NA,NA
181,Marc-Olivier,Croteau,practitioner,Université de Montréal,NA,NA,NA
1810,Tasha,Tremblay,practitioner,Thompson River University,NA,NA,NA
1811,Julia,Wells,practitioner,Thompson River University,NA,NA,NA
1812,Lara,Wright,practitioner,Vancouver Island University,NA,NA,NA
1813,Jean,Blackburn,practitioner,Vancouver Island University,NA,"""https://orcid.org/0000-0002-5872-5915""",NA
1814,Patricia,Geddes,practitioner,Vancouver Island University,NA,NA,NA
1815,Natalie,Hajduk,practitioner,Vancouver Island University,NA,NA,NA
1816,Dana,Mcfarland,practitioner,Vancouver Island University,"""https://scholar.google.ca/citations?user=xQ06TrYAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-4850-3988""",NA
1817,Luke,Mcleod,practitioner,Vancouver Island University,NA,NA,NA
1818,Kathleen,Reed,practitioner,Vancouver Island University,"""https://scholar.google.ca/citations?user=gjbaeeAAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-9972-9322""",NA
1819,Lori,Walter,practitioner,Vancouver Island University,"""https://scholar.google.ca/citations?user=x8yZS0wAAAAJ&hl=en&oi=ao""",NA,"https://openalex.org/A3044297218, https://openalex.org/A3044297218, https://openalex.org/A2514414451, https://openalex.org/A3044297218"
182,Sonia,Debonville,practitioner,Université de Montréal,NA,NA,NA
1820,Vic,Froese,practitioner,Canadian Mennonite University,NA,NA,NA
1821,Wes,Bergen,practitioner,Canadian Mennonite University,NA,NA,NA
1822,Tamara,Dyck,practitioner,Canadian Mennonite University,NA,NA,NA
1823,Jennifer,Kroeker,practitioner,Canadian Mennonite University,NA,NA,https://openalex.org/A2482489902
1824,Ian,Fraser,practitioner,University of Winnipeg,NA,NA,NA
1825,Marika,Prokosh,practitioner,University of Winnipeg,NA,NA,NA
1826,Danielle,Blitz,practitioner,University of Winnipeg,NA,NA,NA
1827,Michael,Dudley,practitioner,University of Winnipeg,NA,NA,NA
1828,Brianne,Selman,practitioner,University of Winnipeg,"""https://scholar.google.ca/citations?user=h6e7OB8AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-1768-2250""",NA
1829,Sarah,Giesbrecht,practitioner,University of Winnipeg,NA,NA,NA
183,Indiana,Delsart,practitioner,Université de Montréal,NA,NA,NA
1830,Emma,Hill Kepron,practitioner,University of Winnipeg,NA,"""https://orcid.org/0000-0002-0128-6683""",NA
1831,Christine,Hoeppner,practitioner,University of Winnipeg,NA,NA,NA
1832,Lisa,Bell,practitioner,University of Winnipeg,NA,NA,NA
1833,Nashit,Farooqui,practitioner,University of Winnipeg,NA,NA,NA
1834,Michael,Hohner,practitioner,University of Winnipeg,NA,"""https://orcid.org/0000-0002-7212-274X""",NA
1835,Daniel,Mathen,practitioner,University of Winnipeg,NA,NA,NA
1836,Dee,Wallace,practitioner,University of Winnipeg,NA,NA,NA
1837,Katie,Kilgour,practitioner,University of Winnipeg,NA,NA,NA
1838,Lauren,Mcgraw,practitioner,University of Winnipeg,NA,NA,NA
1839,Joshua J,Herter,practitioner,University of Winnipeg,NA,"""https://orcid.org/0000-0001-7060-6380""",NA
184,Nathalie,Denis,practitioner,Université de Montréal,NA,NA,NA
1840,Daniel,Beaulieu,practitioner,Universite Saint Boniface,NA,NA,"https://openalex.org/A2109872516, https://openalex.org/A2109872516, https://openalex.org/A2314022632, https://openalex.org/A2888166687"
1841,Gabrielle,Chaput,practitioner,Universite Saint Boniface,NA,NA,NA
1842,Chloe,Gagnon,practitioner,Universite Saint Boniface,NA,NA,NA
1843,Marie-Andree,Guy,practitioner,Universite Saint Boniface,NA,NA,NA
1844,Joanne,Pelletier,practitioner,Universite Saint Boniface,NA,NA,NA
1845,Alain,Renaud,practitioner,Universite Saint Boniface,NA,NA,NA
1846,Carla,Flengeris,practitioner,Luther College,NA,NA,NA
1847,Samia,Nawreen,practitioner,Luther College,NA,NA,NA
1848,Cheryl,Aldous,practitioner,University of Regina,NA,NA,NA
1849,Megan,Ashcroft,practitioner,University of Regina,NA,NA,NA
185,Philippe,Deschamps,practitioner,Université de Montréal,NA,NA,NA
1850,Angela,Asherbranner,practitioner,University of Regina,NA,NA,NA
1851,Jason,Cawood,practitioner,University of Regina,NA,NA,NA
1852,Prana,Chernova,practitioner,University of Regina,NA,NA,NA
1853,Caitlin,Elliott,practitioner,University of Regina,NA,NA,NA
1854,Ronald,Farnel,practitioner,University of Regina,NA,NA,NA
1855,Catherine,Folnovic,practitioner,University of Regina,NA,NA,NA
1856,Cecilia,Gallardo,practitioner,University of Regina,NA,NA,NA
1857,Rene,Gallardo,practitioner,University of Regina,NA,NA,NA
1858,Jennifer,Hall,practitioner,University of Regina,NA,NA,NA
1859,Doris,Hein,practitioner,University of Regina,NA,NA,NA
186,Dominic,Desaulniers,practitioner,Université de Montréal,NA,NA,NA
1860,Donald,Herperger,practitioner,University of Regina,NA,NA,NA
1861,Lynne,Herrem,practitioner,University of Regina,NA,NA,NA
1862,James,Holobetz,practitioner,University of Regina,NA,NA,NA
1863,Kelly,Jackman,practitioner,University of Regina,NA,NA,NA
1864,Yvonne,Jones,practitioner,University of Regina,NA,NA,NA
1865,Alex,King,practitioner,University of Regina,NA,NA,NA
1866,Candice,Koshman,practitioner,University of Regina,NA,NA,NA
1867,Jeannette,Luttmer,practitioner,University of Regina,NA,NA,NA
1868,Lorraine,Lylyk,practitioner,University of Regina,NA,NA,NA
1869,Kieu,Ma,practitioner,University of Regina,NA,NA,NA
187,Patrice,Dupont,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=pOGUT8kAAAAJ""","""https://orcid.org/0000-0003-3634-6858""",NA
1870,Dean,Mulhall,practitioner,University of Regina,NA,NA,NA
1871,Lon,Niedermayer,practitioner,University of Regina,NA,NA,NA
1872,Gosia,Nowicki,practitioner,University of Regina,NA,NA,NA
1873,Michelle,Olson,practitioner,University of Regina,NA,NA,NA
1874,Arlysse,Quiring,practitioner,University of Regina,NA,NA,NA
1875,Faizab,Saiyed,practitioner,University of Regina,NA,NA,NA
1876,Elizabeth,Seitz,practitioner,University of Regina,NA,NA,NA
1877,Jim,Tait,practitioner,University of Regina,NA,NA,NA
1878,Corina,Van Der Berg,practitioner,University of Regina,NA,NA,NA
1879,Lisa,Wanner,practitioner,University of Regina,NA,NA,NA
188,Jean-François,Durnin,practitioner,Université de Montréal,NA,NA,NA
1880,Irene,Zadnik,practitioner,University of Regina,NA,NA,NA
1881,Patricia,Boleen,practitioner,Yukon University,NA,NA,NA
1882,Nora,Hehemann,practitioner,Yukon University,NA,NA,NA
1883,Derek,Yap,practitioner,Yukon University,NA,NA,NA
1884,Aline,Goncalvez,practitioner,Yukon University,NA,NA,NA
1886,Alice,Swabey,practitioner,Mount Royal University,NA,NA,NA
1887,Brian,Jackson,practitioner,Mount Royal University,NA,NA,NA
1888,Cari,Merkley,practitioner,Mount Royal University,NA,"""https://orcid.org/0000-0003-2606-2659""",NA
1889,Chris,Thomas,practitioner,Mount Royal University,NA,NA,NA
189,Sylvie,Fontaine,practitioner,Université de Montréal,NA,NA,NA
1890,Erik,Christiansen,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=MhrimEgAAAAJ""","""https://orcid.org/0000-0001-5785-3491""",NA
1891,Francine,May,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=gfxYR4QAAAAJ""","""https://orcid.org/0000-0003-0160-1564""",NA
1892,Genista,Kippin,practitioner,Mount Royal University,NA,NA,NA
1893,Geoff,Owens,practitioner,Mount Royal University,NA,NA,NA
1894,Jessie,Loyer,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=tSdCZoMAAAAJ""",NA,NA
1895,Julia,Gunst,practitioner,Mount Royal University,NA,NA,NA
1896,Kalen,Keavey,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=og5A2dwAAAAJ""",NA,NA
1897,Katharine,Barrette,practitioner,Mount Royal University,NA,NA,NA
1898,Kerry,Harmer,practitioner,Mount Royal University,NA,"""https://orcid.org/0000-0003-2483-5785""",NA
1899,Madalaine,Vanderwerff,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=u2u4K_kAAAAJ""",NA,NA
19,Mélissa,Gravel,practitioner,Université Laval,NA,NA,NA
190,Catherine,Fortier,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=YdiqC5cAAAAJ""","""https://orcid.org/0000-0002-6783-9930""",NA
1900,Pearl,Herscovitch,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=WJAw3RUAAAAJ""","""https://orcid.org/0000-0002-0342-1818""",NA
1901,Peter,Houston,practitioner,Mount Royal University,NA,NA,NA
1902,Richard,Hayman,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=FSonoV4AAAAJ""","""https://orcid.org/0000-0002-4957-705X""",NA
1903,Sara,Sharun,practitioner,Mount Royal University,"""https://scholar.google.com/citations?hl=en&user=UJgz2SYAAAAJ""",NA,NA
1904,Taylor,Stevens,practitioner,Mount Royal University,NA,NA,NA
1905,Cindy,Wiebe,practitioner,St. Mary's University,NA,NA,NA
1906,Jessica,Macaulay,practitioner,St. Mary's University,NA,NA,https://openalex.org/A2144188195
1907,Justine,Gill,practitioner,St. Mary's University,NA,NA,NA
1908,Sarah,Adams,practitioner,University of Calgary,NA,NA,NA
1909,Rob,Alexander,practitioner,University of Calgary,NA,NA,NA
191,Nino,Gabrielli,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=WNuC3-cAAAAJ""","""https://orcid.org/0000-0002-9934-9186""",NA
1910,Alexandra,Alisauskas,practitioner,University of Calgary,"""https://scholar.google.com/citations?hl=en&user=b70VwAEAAAAJ""","""https://orcid.org/0000-0003-0624-0497""",NA
1911,Chelsea,Ambler,practitioner,University of Calgary,NA,"""https://orcid.org/0000-0002-2378-7657""",NA
1912,Dick,Averns,practitioner,University of Calgary,NA,"""https://orcid.org/0000-0001-8592-3506""",NA
1913,Jeremiah,Baker,practitioner,University of Calgary,NA,NA,NA
1914,Lorraine,Baker,practitioner,University of Calgary,NA,NA,NA
1915,Liane,Bate,practitioner,University of Calgary,NA,NA,NA
